,Event,Date,Name,Opponent,5D_odds,Ref_odds
9,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Mizuki Inoue,Amanda Lemos,-155▼,-140▲
10,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Austin Hubbard,Joe Solecki,-120▼,-130▼
11,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Joe Solecki,Austin Hubbard,+100▼,+110▲
12,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Isaac Villanueva,Jordan Wright,+100▼,+105▲
13,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Jordan Wright,Isaac Villanueva,-120▼,-125▼
14,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Carlton Minus,Matthew Semelsberger,-105▼,-111▲
15,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Matthew Semelsberger,Carlton Minus,-115▼,-109▼
16,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Timur Valiev,Trevin Jones,-640▼,-625▼
17,UFC on ESPN 15: Munhoz vs. Edgar,August 22nd,Trevin Jones,Timur Valiev,+470▼,+450▲
0,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Cub Swanson,Frankie Edgar,+160▼,+150▲
1,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Frankie Edgar,Cub Swanson,-170▲,-175▼
2,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Bobby Green,Edson Barboza,+140▲,+130▲
3,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Edson Barboza,Bobby Green,-150▼,-150▼
4,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Brad Pickett,Chico Camus,-175▲,-180▲
5,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Chico Camus,Brad Pickett,+165▼,+155▼
6,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Jared Rosholt,Oleksiy Oliynyk,-420▼,-375▼
7,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Oleksiy Oliynyk,Jared Rosholt,+375▲,+310▲
8,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Dustin Ortiz,Joseph Benavidez,+380▲,+400▼
9,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Joseph Benavidez,Dustin Ortiz,-430▼,-515▲
10,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Isaac Vallie-Flagg,Matt Wiman,+165▲,+150▲
11,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Matt Wiman,Isaac Vallie-Flagg,-175▼,-175▼
12,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Josh Copeland,Ruslan Magomedov,+210▲,+240▼
13,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Ruslan Magomedov,Josh Copeland,-230▼,-280▲
14,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Luke Barnatt,Roger Narvaez,-420▼,-500▲
15,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Roger Narvaez,Luke Barnatt,+375▲,+385▼
16,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,James Vick,Nick Hein,-280▲,-300▲
17,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Nick Hein,James Vick,+255▼,+250▼
18,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Akbarh Arreola,Yves Edwards,+245▲,+280▼
19,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Yves Edwards,Akbarh Arreola,-265▼,-340▲
20,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Kailin Curran,Paige Vanzant,-110▼,-122▲
21,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Paige Vanzant,Kailin Curran,+100▲,+102▼
22,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,DooHo Choi,Juan Puig,-420▼,-525▼
23,UFC Fight Night 57: Edgar vs. Swanson,November 22nd,Juan Puig,DooHo Choi,+375▲,+410▲
0,UFC Fight Night 66: Edgar vs. Faber,May 16th,Frankie Edgar,Urijah Faber,-550▼,-551▼
1,UFC Fight Night 66: Edgar vs. Faber,May 16th,Urijah Faber,Frankie Edgar,+425▼,+421▲
2,UFC Fight Night 66: Edgar vs. Faber,May 16th,Costas Philippou,Gegard Mousasi,+550▼,+575▲
3,UFC Fight Night 66: Edgar vs. Faber,May 16th,Gegard Mousasi,Costas Philippou,-800▼,-800▼
4,UFC Fight Night 66: Edgar vs. Faber,May 16th,Luke Barnatt,Mark Munoz,-135▼,-140▲
5,UFC Fight Night 66: Edgar vs. Faber,May 16th,Mark Munoz,Luke Barnatt,+115▼,+120▼
6,UFC Fight Night 66: Edgar vs. Faber,May 16th,Neil Magny,Phillipe Nover,-125▼,-125▼
7,UFC Fight Night 66: Edgar vs. Faber,May 16th,Phillipe Nover,Neil Magny,+135▼,+130▼
8,UFC Fight Night 66: Edgar vs. Faber,May 16th,Levan Makashvili,Mark Eddiva,-390▼,-380▲
9,UFC Fight Night 66: Edgar vs. Faber,May 16th,Mark Eddiva,Levan Makashvili,+320▼,+315▼
10,UFC Fight Night 66: Edgar vs. Faber,May 16th,Jon Tuck,Kajan Johnson,-230▼,-220▼
11,UFC Fight Night 66: Edgar vs. Faber,May 16th,Kajan Johnson,Jon Tuck,-105▼,-110▼
12,UFC Fight Night 66: Edgar vs. Faber,May 16th,Lipeng Zhang,Dhiego Lima,-115▼,-110▲
13,UFC Fight Night 66: Edgar vs. Faber,May 16th,Dhiego Lima,Lipeng Zhang,-140▲,-150▲
14,UFC Fight Night 66: Edgar vs. Faber,May 16th,Li Jingliang,Ning Guangyou,+130▼,+130▼
15,UFC Fight Night 66: Edgar vs. Faber,May 16th,Ning Guangyou,Li Jingliang,-140▼,-147▼
16,UFC Fight Night 66: Edgar vs. Faber,May 16th,Royston Wee,Roldan Sangcha-An,+120▼,+127▲
17,UFC Fight Night 66: Edgar vs. Faber,May 16th,Roldan Sangcha-An,Royston Wee,+130▼,+135▲
18,UFC Fight Night 66: Edgar vs. Faber,May 16th,Nolan Ticman,Zhuikui Yao,-270▼,-275▼
19,UFC Fight Night 66: Edgar vs. Faber,May 16th,Zhuikui Yao,Nolan Ticman,+230▼,+235▲
0,UFC 150: Henderson vs. Edgar II,August 11th,Benson Henderson,Frankie Edgar,-185▲,-200▲
1,UFC 150: Henderson vs. Edgar II,August 11th,Frankie Edgar,Benson Henderson,+170▼,+175▼
2,UFC 150: Henderson vs. Edgar II,August 11th,Ed Herman,Jake Shields,+167▲,+160▼
3,UFC 150: Henderson vs. Edgar II,August 11th,Jake Shields,Ed Herman,-178▼,-180▲
4,UFC 150: Henderson vs. Edgar II,August 11th,Donald Cerrone,Melvin Guillard,-335▲,-340▲
5,UFC 150: Henderson vs. Edgar II,August 11th,Melvin Guillard,Donald Cerrone,+305▼,+285▼
6,UFC 150: Henderson vs. Edgar II,August 11th,Justin Lawrence,Max Holloway,+150▼,+150▼
7,UFC 150: Henderson vs. Edgar II,August 11th,Max Holloway,Justin Lawrence,-160▲,-170▲
8,UFC 150: Henderson vs. Edgar II,August 11th,Buddy Roberts,Yushin Okami,+540▲,+485▲
9,UFC 150: Henderson vs. Edgar II,August 11th,Yushin Okami,Buddy Roberts,-660▼,-600▼
10,UFC 150: Henderson vs. Edgar II,August 11th,Dennis Bermudez,Tom Hayden,-315▼,-330▼
11,UFC 150: Henderson vs. Edgar II,August 11th,Tom Hayden,Dennis Bermudez,+285▲,+275▲
12,UFC 150: Henderson vs. Edgar II,August 11th,Chico Camus,Dustin Pague,+145▼,+140▼
13,UFC 150: Henderson vs. Edgar II,August 11th,Dustin Pague,Chico Camus,-155▲,-160▲
14,UFC 150: Henderson vs. Edgar II,August 11th,Jared Hamman,Michael Kuiper,+145▲,+140▲
15,UFC 150: Henderson vs. Edgar II,August 11th,Michael Kuiper,Jared Hamman,-155▼,-160▼
16,UFC 150: Henderson vs. Edgar II,August 11th,Eiji Mitsuoka,Nik Lentz,+435▲,+420▲
17,UFC 150: Henderson vs. Edgar II,August 11th,Nik Lentz,Eiji Mitsuoka,-500▼,-515▼
18,UFC 150: Henderson vs. Edgar II,August 11th,Erik Perez,Ken Stone,-165▼,-165▼
19,UFC 150: Henderson vs. Edgar II,August 11th,Ken Stone,Erik Perez,+155▲,+145▲
0,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Chad Mendes,Frankie Edgar,+115▼,+120▲
1,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Frankie Edgar,Chad Mendes,-135▲,-140▼
2,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Artem Lobov,Ryan Hall,-165▼,-165▼
3,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Ryan Hall,Artem Lobov,+145▲,+145▲
4,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Edson Barboza,Tony Ferguson,+130▼,+140▼
5,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Tony Ferguson,Edson Barboza,-150▼,-160▲
6,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Evan Dunham,Joe Lauzon,-190▲,-180▲
7,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Joe Lauzon,Evan Dunham,+165▼,+155▼
8,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Mike Pierce,Ryan Laflare,+180▼,+175▼
9,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Ryan Laflare,Mike Pierce,-220▼,-205▲
10,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Jason Knight,Tatsuya Kawajiri,+235▼,+240▼
11,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Tatsuya Kawajiri,Jason Knight,-275▼,-280▲
12,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Gabriel Gonzaga,Konstantin Erokhin,+120▼,+125▲
13,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Konstantin Erokhin,Gabriel Gonzaga,-140▼,-145▼
14,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Geane Herrera,Joby Sanchez,-130▼,-120▲
15,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Joby Sanchez,Geane Herrera,+110▲,+100▼
16,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Julian Erosa,Marcin Wrzosek,+105▼,+105▲
17,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Marcin Wrzosek,Julian Erosa,-125▼,-125▼
18,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Abner Lloveras,Chris Gruetzemacher,+125▼,+125▲
19,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,December 11th,Chris Gruetzemacher,Abner Lloveras,-145▼,-145▼
0,UFC 192: Cormier vs. Gustafsson,October 3rd,Alexander Gustafsson,Daniel Cormier,+215▼,+244▼
1,UFC 192: Cormier vs. Gustafsson,October 3rd,Daniel Cormier,Alexander Gustafsson,-255▼,-284▲
2,UFC 192: Cormier vs. Gustafsson,October 3rd,Rashad Evans,Ryan Bader,-135▼,-142▲
3,UFC 192: Cormier vs. Gustafsson,October 3rd,Ryan Bader,Rashad Evans,+115▼,+122▼
4,UFC 192: Cormier vs. Gustafsson,October 3rd,Jessica Eye,Julianna Pena,+220▼,+215▲
5,UFC 192: Cormier vs. Gustafsson,October 3rd,Julianna Pena,Jessica Eye,-260▼,-255▼
6,UFC 192: Cormier vs. Gustafsson,October 3rd,Ruslan Magomedov,Shawn Jordan,-190▼,-190▼
7,UFC 192: Cormier vs. Gustafsson,October 3rd,Shawn Jordan,Ruslan Magomedov,+165▼,+165▲
8,UFC 192: Cormier vs. Gustafsson,October 3rd,Ali Bagautinov,Joseph Benavidez,+280▼,+295▼
9,UFC 192: Cormier vs. Gustafsson,October 3rd,Joseph Benavidez,Ali Bagautinov,-340▼,-360▲
10,UFC 192: Cormier vs. Gustafsson,October 3rd,Daniel Hooker,Yair Rodriguez,+230▼,+225▼
11,UFC 192: Cormier vs. Gustafsson,October 3rd,Yair Rodriguez,Daniel Hooker,-270▼,-265▲
12,UFC 192: Cormier vs. Gustafsson,October 3rd,Alan Jouban,Albert Tumenov,+220▼,+230▼
13,UFC 192: Cormier vs. Gustafsson,October 3rd,Albert Tumenov,Alan Jouban,-260▼,-270▲
14,UFC 192: Cormier vs. Gustafsson,October 3rd,Angela Hill,Rose Namajunas,+245▲,+230▲
15,UFC 192: Cormier vs. Gustafsson,October 3rd,Rose Namajunas,Angela Hill,-265▼,-270▼
16,UFC 192: Cormier vs. Gustafsson,October 3rd,Adriano Martins,Islam Makhachev,+110▼,+105▼
17,UFC 192: Cormier vs. Gustafsson,October 3rd,Islam Makhachev,Adriano Martins,-130▼,-125▲
18,UFC 192: Cormier vs. Gustafsson,October 3rd,Chris Cariaso,Sergio Pettis,+170▼,+170
19,UFC 192: Cormier vs. Gustafsson,October 3rd,Sergio Pettis,Chris Cariaso,-200▼,-200▼
20,UFC 192: Cormier vs. Gustafsson,October 3rd,Derrick Lewis,Viktor Pesta,+150▼,+145▼
21,UFC 192: Cormier vs. Gustafsson,October 3rd,Viktor Pesta,Derrick Lewis,-170▼,-170▲
22,UFC 192: Cormier vs. Gustafsson,October 3rd,Francisco Trevino,Sage Northcutt,+375▼,+350▲
23,UFC 192: Cormier vs. Gustafsson,October 3rd,Sage Northcutt,Francisco Trevino,-470▼,-450▼
0,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Aleksei Oleinik,Mark Hunt,+100▼,-106▲
1,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Mark Hunt,Aleksei Oleinik,-120▼,-114▼
2,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Jan Blachowicz,Nikita Krylov,+125▼,+115▼
3,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Nikita Krylov,Jan Blachowicz,-145▼,-135▲
4,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Andrei Arlovski,Shamil Abdurakhimov,+120▼,+112▲
5,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Shamil Abdurakhimov,Andrei Arlovski,-140▼,-132▼
6,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Alexey Kunchenko,Thiago Alves,-440▼,-415▲
7,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Thiago Alves,Alexey Kunchenko,+350▼,+345▼
8,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,C.B. Dollaway,Khalid Murtazaliev,+145▼,+140▼
9,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Khalid Murtazaliev,C.B. Dollaway,-165▼,-160▲
10,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,JinSoo Son,Petr Yan,+775▼,+775▲
11,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Petr Yan,JinSoo Son,-1200▼,-1200▼
12,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Kajan Johnson,Rustam Khabilov,+570▼,+575▲
13,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Rustam Khabilov,Kajan Johnson,-840▼,-800▼
14,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Desmond Green,Mairbek Taisumov,+450▼,+445▲
15,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Mairbek Taisumov,Desmond Green,-600▼,-575▼
16,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Magomed Ankalaev,Marcin Prachnio,-560▼,-485▼
17,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Marcin Prachnio,Magomed Ankalaev,+430▼,+385▲
18,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Adam Yandiev,Jordan Johnson,+240▼,+222▲
19,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Jordan Johnson,Adam Yandiev,-280▼,-262▼
20,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Ramazan Emeev,Stefan Sekulic,-680▼,-750▼
21,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Stefan Sekulic,Ramazan Emeev,+490▼,+550▲
22,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Merab Dvalishvili,Terrion Ware,-550▼,-560▼
23,UFC Fight Night 136: Hunt vs. Oleinik,September 15th,Terrion Ware,Merab Dvalishvili,+425▼,+430▲
0,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Demetrious Johnson,Joseph Benavidez,-135▼,-145▲
1,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Joseph Benavidez,Demetrious Johnson,+125▲,+115▼
2,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Chad Mendes,Nik Lentz,-900▼,-900▼
3,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Nik Lentz,Chad Mendes,+600▼,+600▲
4,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Michael McDonald,Urijah Faber,+130▼,+130▲
5,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Urijah Faber,Michael McDonald,-150▼,-160▼
6,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Joe Lauzon,Mac Danzig,-175▼,-180▼
7,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Mac Danzig,Joe Lauzon,+165▲,+150▲
8,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Court McGee,Ryan Laflare,+110▼,+100▼
9,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Ryan Laflare,Court McGee,-120▲,-130▲
10,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Danny Castillo,Edson Barboza,+255▼,+230▼
11,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Edson Barboza,Danny Castillo,-280▲,-290▲
12,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Cody McKenzie,Sam Stout,+245▼,+215▼
13,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Sam Stout,Cody McKenzie,-265▲,-275▲
14,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Alptekin Ozkilic,Darren Uyenoyama,-230▲,-230▲
15,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Darren Uyenoyama,Alptekin Ozkilic,+210▼,+190▼
16,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Scott Jorgensen,Zach Makovsky,-220▲,-220▲
17,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Zach Makovsky,Scott Jorgensen,+200▼,+180▼
18,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Abel Trujillo,Roger Bowling,+130▲,+125▲
19,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Roger Bowling,Abel Trujillo,-140▼,-155▼
20,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Bobby Green,Pat Healy,+140▲,+120▼
21,UFC on FOX 9: Johnson vs. Benavidez,December 14th,Pat Healy,Bobby Green,-150▼,-150▲
0,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Corey Anderson,Jimi Manuwa,+125▼,+125▲
1,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Jimi Manuwa,Corey Anderson,-145▲,-145▼
2,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Alan Jouban,Gunnar Nelson,+275▼,+250▼
3,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Gunnar Nelson,Alan Jouban,-335▲,-300▲
4,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Brad Pickett,Marlon Vera,-150▼,-149▼
5,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Marlon Vera,Brad Pickett,+130▲,+129▲
6,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Arnold Allen,Makwan Amirkhani,-115▼,-110▼
7,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Makwan Amirkhani,Arnold Allen,-105▲,-110▲
8,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Joseph Duffy,Reza Madadi,-550▲,-550▼
9,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Reza Madadi,Joseph Duffy,+425▼,+420▲
10,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Darren Stewart,Francimar Barroso,-210▼,-205▼
11,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Francimar Barroso,Darren Stewart,+175▲,+175▲
12,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Daniel Omielanczuk,Timothy Johnson,+170▲,+185▲
13,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Timothy Johnson,Daniel Omielanczuk,-200▼,-215▼
14,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Marc Diakiese,Teemu Packalen,-175▼,-169▼
15,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Teemu Packalen,Marc Diakiese,+155▲,+149▲
16,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Leon Edwards,Vicente Luque,+100▲,-105▲
17,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Vicente Luque,Leon Edwards,-120▼,-115▼
18,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Brad Scott,Scott Askham,+135▲,+142▲
19,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Scott Askham,Brad Scott,-155▼,-162▼
20,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Lina Lansberg,Lucie Pudilova,-400▼,-375▼
21,UFC Fight Night 107: Manuwa vs. Anderson,March 18th,Lucie Pudilova,Lina Lansberg,+325▲,+310▲
0,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Al Iaquinta,Donald Cerrone,-130▼,-130▼
1,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Donald Cerrone,Al Iaquinta,+110▼,+110▲
2,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Derek Brunson,Elias Theodorou,-110▼,-105▼
3,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Elias Theodorou,Derek Brunson,-110▼,-115▲
4,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Cub Swanson,Shane Burgos,+160▼,+148▲
5,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Shane Burgos,Cub Swanson,-185▼,-173▼
6,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Brad Katona,Merab Dvalishvili,+140▼,+138▼
7,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Merab Dvalishvili,Brad Katona,-160▼,-158▲
8,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Sergey Spivak,Walt Harris,+145▼,+145▲
9,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Walt Harris,Sergey Spivak,-165▼,-170▼
10,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Andrew Sanchez,Marc-Andre Barriault,-160▼,-164▼
11,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Marc-Andre Barriault,Andrew Sanchez,+140▼,+144▲
12,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Macy Chiasson,Sarah Moras,-700▼,-700▼
13,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Sarah Moras,Macy Chiasson,+500▼,+525▲
14,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Aiemann Zahabi,Vince Morales,-175▼,-190▼
15,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Vince Morales,Aiemann Zahabi,+155▼,+165▲
16,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Kyle Prepolec,Nordine Taleb,+335▼,+375▼
17,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Nordine Taleb,Kyle Prepolec,-420▼,-475▲
18,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Kyle Nelson,Matt Sayles,+165▼,+156▼
19,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Matt Sayles,Kyle Nelson,-190▼,-181▲
20,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Arjan Bhullar,Juan Adams,+115▼,+126▲
21,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Juan Adams,Arjan Bhullar,-135▼,-146▼
22,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Cole Smith,Mitch Gagnon,+100▼,+102▼
23,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th,Mitch Gagnon,Cole Smith,-120▼,-122▲
0,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Ben Askren,Demian Maia,-160▼,-160▼
1,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Demian Maia,Ben Askren,+140▼,+140▲
2,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Michael Johnson,Stevie Ray,-275▼,-265▲
3,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Stevie Ray,Michael Johnson,+235▼,+225▼
4,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Beneil Dariush,Frank Camacho,-185▼,-190▼
5,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Frank Camacho,Beneil Dariush,+160▼,+165▲
6,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Ciryl Gane,Don'tale Mayes,-325▼,-300▼
7,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Don'tale Mayes,Ciryl Gane,+265▼,+250▲
8,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Laureano Staropoli,Muslim Salikhov,+145▼,+136▲
9,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Muslim Salikhov,Laureano Staropoli,-165▼,-156▼
10,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Ashley Yoder,Randa Markos,+130▼,+165▲
11,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Randa Markos,Ashley Yoder,-150,-190▼
12,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Alex White,Rafael Fiziev,+165▼,+155▲
13,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Rafael Fiziev,Alex White,-190▼,-180▼
14,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Enrique Barzola,Movsar Evloev,+170▼,+170▲
15,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Movsar Evloev,Enrique Barzola,-200▼,-195▼
16,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Maurice Greene,Sergei Pavlovich,+200▼,+190▲
17,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Sergei Pavlovich,Maurice Greene,-240▼,-225▼
18,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Alexandra Albu,Loma Lookboonmee,+115▼,+122▼
19,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Loma Lookboonmee,Alexandra Albu,-135▼,-142▲
20,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Jeff Hughes,Raphael Pessoa,-245▼,-240▲
21,UFC on ESPN+ 20: Maia vs. Askren,October 26th,Raphael Pessoa,Jeff Hughes,+205▼,+205▼
0,UFC on FOX 21: Maia vs. Condit,August 27th,Carlos Condit,Demian Maia,-135▼,-125▼
1,UFC on FOX 21: Maia vs. Condit,August 27th,Demian Maia,Carlos Condit,+115▼,+105▲
